timestamp,zone,ecu_status,network_status,gateway_status,recovery_status,recovery_attempts,telemetry,diagnostics
2026-09-17T22:40:13,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 140.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:14,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 140.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:14,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 140.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:14,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 140.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:14,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:14,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:14,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:15,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:15,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:15,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 141.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:16,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:16,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:16,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:16,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:16,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:16,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 142.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:17,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:17,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:17,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:17,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:17,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:17,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 143.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:18,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:18,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:18,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:18,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:18,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:18,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 144.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:19,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:19,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:19,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:19,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:19,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:19,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 145.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:20,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:20,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:20,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:20,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:20,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:20,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 146.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:21,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:21,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:21,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:21,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:21,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:21,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 147.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:22,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:22,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:22,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:22,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:22,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:22,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 148.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:23,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:23,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:23,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:23,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:23,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:23,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 149.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:24,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:24,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:24,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:24,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:24,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:24,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 150.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:25,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:25,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:25,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:26,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:26,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:26,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 151.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:26,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:26,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:26,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:27,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:27,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:27,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 152.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:27,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:27,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:27,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:28,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:28,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:28,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 153.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:28,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:28,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:28,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:29,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:29,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:29,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 154.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:29,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:29,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.0, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:29,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.0, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:30,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.5, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
2026-09-17T22:40:30,CABIN,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.5, ""temperature_c"": 26, ""driver_detected"": true, ""doors"": {""front_left"": ""CLOSED"", ""front_right"": ""CLOSED"", ""rear_left"": ""CLOSED"", ""rear_right"": ""CLOSED""}, ""seatbelts"": {""driver"": ""WORN"", ""front_passenger"": ""WORN"", ""rear_left"": ""WORN"", ""rear_right"": ""WORN""}}",NONE
2026-09-17T22:40:30,REAR,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 155.5, ""obstacle"": ""CLEAR"", ""parking_brake"": true, ""status"": ""OK""}",NONE
2026-09-17T22:40:30,FRONT,ONLINE,HEALTHY,CONNECTED,IDLE,0,"{""timestamp"": 156.0, ""speed_kph"": 45, ""obstacle"": ""CLEAR"", ""steering_angle_deg"": 0}",NONE
